,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?
2677,1643794866215.jpg,1643794889681.jpg,1643794899850.jpg,1643794909426.jpg,1643794936869.jpg,5,0.4,0.6,0.6,0.6,0.8,0.4,0.2,0.8,0.4,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0
2678,1643791672231.jpg,1643791685783.jpg,1643791732426.jpg,1643791743535.jpg,1643791757316.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.0,0.0,0.4,0.0,1.0,0.8,0.0
2679,1643790696572.jpg,1643790713040.jpg,1643790725406.jpg,1643790733308.jpg,1643790759752.jpg,0,0.4,0.2,0.2,0.2,0.2,0.4,0.2,1.0,1.0,0.2,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2680,1643791935215.jpg,1643791945275.jpg,1643791961815.jpg,1643791973336.jpg,1643791984213.jpg,9,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.8,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.0
2681,1643791387644.jpg,1643791414076.jpg,1643791520787.jpg,1643791530596.jpg,1643791541940.jpg,3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.6,0.2,0.4,0.0,0.6,0.2,0.8,0.4,0.0
2682,1643287520367.jpg,1643287537811.jpg,1643287549052.jpg,1643287562001.jpg,1643287583137.jpg,0,0.2,0.2,0.2,0.2,0.2,0.0,0.6,0.8,0.2,0.8,0.2,0.0,0.2,0.6,0.8,0.6,0.0
2683,1643286829446.jpg,1643286855481.jpg,1643286871480.jpg,1643286906256.jpg,1643286920457.jpg,1,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.8,0.4,0.8,0.0,0.0,0.2,0.8,0.8,0.2,0.0
2684,1643287260851.jpg,1643287270540.jpg,1643287279249.jpg,1643287288390.jpg,1643287307788.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.6,1.0,0.2,0.0,0.6,0.6,1.0,0.6,0.0
2685,1643288115060.jpg,1643288129336.jpg,1643288141629.jpg,1643288169116.jpg,1643288186163.jpg,6,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.8,0.0,0.4,0.2,0.0,0.2,0.4,0.4,0.2,0.0
2686,1643285598516.jpg,1643285608754.jpg,1643285622488.jpg,1643285636187.jpg,1643285652621.jpg,2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
2687,1643285128512.jpg,1643285147790.jpg,1643285158507.jpg,1643285166732.jpg,1643285177673.jpg,1,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.8,0.6,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.0
2688,1643285356520.jpg,1643285372211.jpg,1643285391370.jpg,1643285401091.jpg,1643285432721.jpg,3,0.6,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.8,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.0
2689,1643285959454.jpg,1643285971523.jpg,1643285992698.jpg,1643286055364.jpg,1643286070475.jpg,1,0.0,0.2,0.0,0.2,0.2,0.0,0.2,1.0,0.4,0.0,0.2,0.0,0.4,0.0,1.0,0.2,0.2
2690,1643284304657.jpg,1643284315456.jpg,1643284328852.jpg,1643284358107.jpg,1643284369631.jpg,4,0.4,0.6,0.4,0.6,0.8,0.2,0.6,0.2,0.2,0.2,0.6,0.0,0.0,0.2,0.4,0.2,0.6
2691,1643283754014.jpg,1643283769750.jpg,1643283778435.jpg,1643283790531.jpg,1643283804445.jpg,2,0.0,0.4,0.0,0.2,0.4,0.2,0.6,0.2,0.6,0.2,0.0,0.0,0.0,0.2,0.4,0.2,0.0
2692,1643284849424.jpg,1643284873387.jpg,1643284892700.jpg,1643284902246.jpg,1643284911977.jpg,3,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.8,1.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2693,1643283956656.jpg,1643284071900.jpg,1643284089600.jpg,1643284099974.jpg,1643284118383.jpg,4,0.4,0.4,0.2,0.4,0.8,0.4,0.8,0.8,0.4,0.0,0.2,0.0,0.2,0.0,0.6,0.2,0.0
2694,1643280126734.jpg,1643280143455.jpg,1643280155157.jpg,1643280183664.jpg,1643280221396.jpg,4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.6,0.4,0.6,0.0,0.0,0.0,0.2,0.6,0.0,0.2
2695,1643282161591.jpg,1643282179569.jpg,1643282200056.jpg,1643282209190.jpg,1643282247873.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.6,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
2696,1643281959205.jpg,1643281971431.jpg,1643281984683.jpg,1643281993800.jpg,1643282010994.jpg,3,0.4,0.4,0.4,0.4,0.6,0.4,0.8,0.8,1.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2697,1643280693598.jpg,1643280796578.jpg,1643280806959.jpg,1643280819938.jpg,1643280828993.jpg,0,0.4,0.4,0.4,0.4,0.8,0.2,0.2,1.0,1.0,0.6,0.0,0.0,0.2,0.0,0.4,0.0,0.0
2698,1643279701867.jpg,1643279720221.jpg,1643279795138.jpg,1643279815211.jpg,1643279835108.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4,0.8,0.2,0.0,0.2,0.8,1.0,0.4,0.2
2699,1643281641025.jpg,1643281657196.jpg,1643281679217.jpg,1643281689609.jpg,1643281706678.jpg,3,0.4,0.2,0.2,0.2,0.2,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2700,1643281298221.jpg,1643281309820.jpg,1643281337999.jpg,1643281367451.jpg,1643281402968.jpg,1,0.8,0.6,0.6,0.8,0.8,1.0,0.6,1.0,1.0,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.0
2701,1643279198343.jpg,1643279209098.jpg,1643279223346.jpg,1643279237790.jpg,1643279263577.jpg,6,0.2,0.8,0.6,0.6,0.8,0.2,0.4,0.6,0.2,0.2,0.8,0.2,0.0,0.0,0.8,0.6,0.2
2702,1643276776639.jpg,1643276789188.jpg,1643276804892.jpg,1643276818471.jpg,1643276832890.jpg,1,0.4,0.2,0.0,0.2,0.2,0.4,0.0,1.0,0.4,0.0,0.4,0.0,0.0,0.0,0.8,0.6,0.0
2703,1643279431030.jpg,1643279442075.jpg,1643279465274.jpg,1643279478287.jpg,1643279508531.jpg,1,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.8,0.2,0.8,0.0,0.0,0.0,0.6,0.8,0.0,0.2
2704,1643277824504.jpg,1643277835338.jpg,1643277846509.jpg,1643277855019.jpg,1643277885643.jpg,1,0.6,0.4,0.4,0.6,0.6,0.6,0.4,1.0,0.8,0.0,0.4,0.0,0.0,0.0,0.6,0.4,0.0
2705,1643276485834.jpg,1643276496792.jpg,1643276513358.jpg,1643276525164.jpg,1643276547358.jpg,0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6,0.2,0.0,0.0,0.2,0.2,1.0,0.4,0.0
2706,1643278064699.jpg,1643278081763.jpg,1643278101288.jpg,1643278113848.jpg,1643278131907.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.8,0.2,0.2,0.0,0.0,0.0,1.0,0.4,0.0
2707,1643276984411.jpg,1643277055025.jpg,1643277084570.jpg,1643277108048.jpg,1643277141443.jpg,1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1.0,0.2,0.4,0.4,0.0,0.6,0.0,0.6,0.4,0.0
2708,1643277499260.jpg,1643277513038.jpg,1643277538287.jpg,1643277550147.jpg,1643277585283.jpg,1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.6,0.6,0.2,0.2,0.0,0.0,0.8,0.6,0.0
2709,1643278230433.jpg,1643278266653.jpg,1643278281527.jpg,1643278296600.jpg,1643278320099.jpg,0,0.4,0.2,0.2,0.4,0.0,0.2,0.4,1.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2710,1644324734103.jpg,1644324746975.jpg,1644324764418.jpg,1644324773249.jpg,1644324785328.jpg,7,0.8,0.8,0.4,1.0,0.6,0.8,0.4,0.8,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2
2711,1644325784821.jpg,1644325794201.jpg,1644325804351.jpg,1644325821705.jpg,1644325832181.jpg,3,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2712,1644327119414.jpg,1644327142692.jpg,1644327156354.jpg,1644327166674.jpg,1644327175429.jpg,1,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.8,0.0,0.4,0.2,0.2,0.2,0.0,0.6,0.2,0.0
2713,1644325166676.jpg,1644325185999.jpg,1644325200866.jpg,1644325211383.jpg,1644325223678.jpg,3,0.4,0.2,0.2,0.4,0.4,0.4,0.4,1.0,0.6,0.0,0.2,0.0,0.2,0.0,0.8,0.2,0.4
2714,1644327373421.jpg,1644327386399.jpg,1644327400174.jpg,1644327412159.jpg,1644327466137.jpg,4,0.8,0.8,0.6,1.0,0.6,0.8,0.4,0.6,1.0,0.2,0.0,0.0,0.4,0.0,0.6,0.2,0.6
2715,1644330979400.jpg,1644330995620.jpg,1644331022905.jpg,1644331039198.jpg,1644331066224.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,1.0,0.2,0.0,0.8,0.8,1.0,0.8,0.0
2716,1644330739597.jpg,1644330771462.jpg,1644330781604.jpg,1644330793877.jpg,1644330819525.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4,0.8,0.2,0.2,0.2,1.0,0.8,0.8,0.0
2717,1644327596997.jpg,1644327611673.jpg,1644327623203.jpg,1644327638194.jpg,1644327652274.jpg,6,0.8,1.0,0.6,0.8,1.0,0.8,0.6,1.0,0.2,0.4,0.2,0.0,0.4,0.2,1.0,0.2,0.2
2718,1644328419270.jpg,1644328428660.jpg,1644328480291.jpg,1644328501893.jpg,1644328518962.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.8,0.8,0.0,0.0,0.2,0.2,1.0,0.6,0.0
2719,1644327874552.jpg,1644327891825.jpg,1644327912499.jpg,1644327924194.jpg,1644327956879.jpg,6,0.6,0.6,0.6,0.6,0.8,0.4,0.4,0.6,0.8,0.2,0.0,0.0,0.4,0.0,1.0,0.0,0.0
2720,1644328726441.jpg,1644328736469.jpg,1644328773422.jpg,1644328782653.jpg,1644328803542.jpg,1,0.4,0.4,0.4,0.2,0.4,0.2,0.0,1.0,0.0,1.0,0.2,0.0,0.6,0.8,0.8,0.2,0.0
2721,1644328163797.jpg,1644328178015.jpg,1644328187844.jpg,1644328199720.jpg,1644328216049.jpg,1,0.4,0.2,0.0,0.2,0.2,0.4,0.2,1.0,0.0,0.2,0.4,0.2,0.0,0.0,0.4,0.4,0.2
2722,1644323367639.jpg,1644323379212.jpg,1644323417541.jpg,1644323429007.jpg,1644323446666.jpg,1,0.8,0.4,0.4,0.6,0.8,0.8,0.8,1.0,1.0,0.0,0.8,0.2,0.2,0.0,0.4,1.0,0.2
2723,1644322776381.jpg,1644322786264.jpg,1644322810640.jpg,1644322822195.jpg,1644322841191.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.8,0.2,0.0,0.0,0.2,0.0,1.0,0.4,0.0
2724,1644323036946.jpg,1644323057852.jpg,1644323095303.jpg,1644323126980.jpg,1644323136138.jpg,2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,1.0,0.2,0.6,0.6,0.0,0.0,0.4,0.4,0.8,0.6
2725,1644322442783.jpg,1644322454206.jpg,1644322472044.jpg,1644322483761.jpg,1644322498363.jpg,0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,1.0,0.6,0.2,0.4,0.0,0.6,0.0,1.0,1.0,0.0
2726,1644329009982.jpg,1644329040255.jpg,1644329052763.jpg,1644329068959.jpg,1644329161354.jpg,2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.6,0.0,0.6,0.2,0.0,0.4,0.4,0.8,0.2,0.0
2727,1644330288115.jpg,1644330299026.jpg,1644330344500.jpg,1644330357998.jpg,1644330367310.jpg,3,0.4,0.2,0.0,0.0,0.4,0.4,0.0,0.6,0.6,0.2,0.0,0.0,0.2,0.0,1.0,0.0,0.0
2728,1644330031629.jpg,1644330054473.jpg,1644330106661.jpg,1644330132467.jpg,1644330175751.jpg,4,0.6,0.8,0.4,0.6,1.0,0.6,0.6,1.0,1.0,0.6,0.2,0.2,0.2,0.2,0.4,0.6,0.6
2729,1644329735135.jpg,1644329751382.jpg,1644329767491.jpg,1644329777994.jpg,1644329790935.jpg,3,0.2,0.6,0.2,0.8,0.8,0.4,0.0,0.8,0.4,0.6,0.2,0.0,0.8,0.4,0.8,0.4,0.0
2730,1644324120361.jpg,1644324134295.jpg,1644324186000.jpg,1644324202713.jpg,1644324228351.jpg,2,0.2,0.4,0.4,0.4,0.6,0.2,0.8,0.6,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2731,1644322220400.jpg,1644322262141.jpg,1644322293943.jpg,1644322306908.jpg,1644322336241.jpg,0,0.6,0.2,0.2,0.2,0.2,0.6,0.4,0.8,0.4,0.2,0.0,0.0,0.6,0.0,0.6,0.2,0.0
2732,1644323658579.jpg,1644323669185.jpg,1644323682208.jpg,1644323693357.jpg,1644323704442.jpg,2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1.0,0.2,0.4,1.0,1.0,0.8,0.2,0.4,1.0,0.8
2733,1644321716580.jpg,1644321726466.jpg,1644321735214.jpg,1644321757723.jpg,1644321793072.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.0
2734,1644564766930.jpg,1644564777460.jpg,1644564786395.jpg,1644564797569.jpg,1644564808194.jpg,10,0.2,0.2,0.0,0.2,0.0,0.4,0.4,1.0,0.6,0.0,0.0,0.0,1.0,0.0,0.2,0.6,0.4
2735,1643947435535.jpg,1643947452600.jpg,1643947467155.jpg,1643947477158.jpg,1643947502465.jpg,8,1.0,0.6,0.6,0.4,0.8,1.0,0.4,1.0,0.8,0.2,0.0,0.0,0.2,0.0,0.6,0.2,0.2
2736,1643947022498.jpg,1643947055535.jpg,1643947073875.jpg,1643947091672.jpg,1643947106711.jpg,10,0.8,1.0,1.0,0.8,1.0,0.8,0.4,0.6,0.0,0.6,0.0,0.0,0.4,0.6,0.4,0.4,0.6
2737,1643946454751.jpg,1643946524710.jpg,1643946582750.jpg,1643946596412.jpg,1643946613956.jpg,10,1.0,1.0,0.8,1.0,1.0,1.0,0.6,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.6
2738,1643947656069.jpg,1643947680499.jpg,1643947694407.jpg,1643947705399.jpg,1643947718602.jpg,4,0.4,0.6,0.4,0.6,0.4,0.4,0.2,0.6,0.4,0.2,0.0,0.0,0.2,0.2,0.8,0.0,0.0
2739,1643949261290.jpg,1643949291654.jpg,1643949310639.jpg,1643949327275.jpg,1643949381556.jpg,7,0.8,0.8,0.8,0.8,1.0,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
2740,1643947892946.jpg,1643947904185.jpg,1643947946097.jpg,1643947956222.jpg,1643947965574.jpg,3,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0
2741,1643949554615.jpg,1643949638052.jpg,1643949674730.jpg,1643949686153.jpg,1643949700126.jpg,2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.8,0.6,0.2,0.2,0.0,0.0,0.2,0.8,0.6,0.0
2742,1643948151585.jpg,1643948169913.jpg,1643948228355.jpg,1643948250072.jpg,1643948274754.jpg,3,0.6,0.8,0.6,0.6,0.8,0.8,0.0,0.4,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2743,1643948623432.jpg,1643948648880.jpg,1643948665151.jpg,1643948682993.jpg,1643948730112.jpg,6,0.4,0.4,0.4,0.4,0.4,0.4,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
2744,1643948411421.jpg,1643948423534.jpg,1643948433240.jpg,1643948446246.jpg,1643948458236.jpg,9,0.8,0.8,0.6,0.6,0.8,0.8,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2745,1643948931640.jpg,1643948959867.jpg,1643949004101.jpg,1643949031066.jpg,1643949043953.jpg,8,0.8,0.8,0.6,0.8,0.8,0.6,0.6,1.0,0.8,0.0,0.2,0.0,0.0,0.0,0.6,0.6,0.4
2746,1643950746943.jpg,1643950776488.jpg,1643950798074.jpg,1643950809335.jpg,1643950823685.jpg,9,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.2
2747,1643950293668.jpg,1643950324820.jpg,1643950342066.jpg,1643950361099.jpg,1643950371080.jpg,7,0.6,1.0,1.0,0.6,1.0,0.6,0.6,0.6,1.0,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.4
2748,1643950504501.jpg,1643950523795.jpg,1643950556120.jpg,1643950622516.jpg,1643950634503.jpg,6,0.4,0.6,0.2,0.2,0.8,0.4,0.2,1.0,0.4,0.2,0.0,0.0,0.2,0.2,0.4,0.2,0.6
2749,1643951017019.jpg,1643951037341.jpg,1643951082539.jpg,1643951113444.jpg,1643951130548.jpg,6,0.8,0.8,0.6,0.6,0.8,0.8,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4
2750,1643951573325.jpg,1643951594835.jpg,1643951606257.jpg,1643951620921.jpg,1643951637869.jpg,6,0.6,0.8,0.6,0.6,0.8,0.6,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2751,1643949996552.jpg,1643950018194.jpg,1643950033915.jpg,1643950058898.jpg,1643950088171.jpg,2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0
2752,1643951333179.jpg,1643951355793.jpg,1643951393618.jpg,1643951403797.jpg,1643951415534.jpg,1,0.0,0.4,0.4,0.2,0.6,0.0,0.0,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2753,1643951903891.jpg,1643951915855.jpg,1643951943619.jpg,1643951963911.jpg,1643951979918.jpg,8,0.4,0.4,0.4,0.4,0.8,0.4,0.0,0.6,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0
2754,1643953216655.jpg,1643953238260.jpg,1643953259620.jpg,1643953310466.jpg,1643953340831.jpg,2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.6,1.0,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.0
2755,1643952340375.jpg,1643952354338.jpg,1643952379767.jpg,1643952400921.jpg,1643952419976.jpg,1,0.2,0.4,0.2,0.2,0.6,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.6,0.0,0.4,0.2,0.2
2756,1643952102128.jpg,1643952120615.jpg,1643952139631.jpg,1643952154464.jpg,1643952172353.jpg,1,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.6,1.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2757,1643953004631.jpg,1643953034341.jpg,1643953047642.jpg,1643953057442.jpg,1643953070997.jpg,4,0.4,0.4,0.4,0.4,0.6,0.4,0.0,0.6,1.0,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.0
2758,1644321932857.jpg,1644321948734.jpg,1644321973115.jpg,1644321983288.jpg,1644321997605.jpg,0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.8,0.4,0.6,0.2,0.0,0.4,0.0,1.0,0.4,0.0
2759,1644320864421.jpg,1644320889329.jpg,1644320918100.jpg,1644320953132.jpg,1644320964250.jpg,1,0.6,0.6,0.2,0.4,0.4,0.4,0.0,0.8,0.6,0.2,0.2,0.0,0.2,0.0,0.8,0.2,0.0
2760,1644321420569.jpg,1644321443746.jpg,1644321485119.jpg,1644321505740.jpg,1644321524610.jpg,2,0.2,0.2,0.0,0.6,0.2,0.2,0.0,1.0,0.6,0.0,0.2,0.0,0.2,0.0,1.0,0.6,0.0
2761,1644321104782.jpg,1644321118165.jpg,1644321169428.jpg,1644321180130.jpg,1644321210272.jpg,1,0.2,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.8,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0
2762,1643953682431.jpg,1643953694850.jpg,1643953704549.jpg,1643953714261.jpg,1643953741659.jpg,6,0.8,0.8,0.8,0.8,0.8,0.8,0.4,0.2,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2763,1643954550887.jpg,1643954571000.jpg,1643954587104.jpg,1643954597811.jpg,1643954615264.jpg,1,0.2,0.4,0.2,0.4,0.6,0.2,0.4,0.6,0.6,0.4,0.0,0.0,0.0,0.4,0.4,0.8,0.4
2764,1643954248788.jpg,1643954276083.jpg,1643954290885.jpg,1643954311533.jpg,1643954330043.jpg,2,0.4,0.4,0.2,0.2,0.4,0.4,0.0,0.4,1.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0
2765,1643953940219.jpg,1643953950141.jpg,1643953980823.jpg,1643954000261.jpg,1643954034544.jpg,6,0.4,0.8,0.8,0.6,1.0,0.6,0.2,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0
2766,1643547388693.jpg,1643547418720.jpg,1643547438721.jpg,1643547451683.jpg,1643547467702.jpg,2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.6,0.0,0.4,0.0,0.6,0.0,0.2,0.8,0.4
2767,1643554082574.jpg,1643554114385.jpg,1643554148597.jpg,1643554173008.jpg,1643554185835.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2768,1643546443591.jpg,1643546465519.jpg,1643546481293.jpg,1643546507189.jpg,1643546519219.jpg,1,0.2,0.2,0.2,0.2,0.2,0.4,0.0,0.8,1.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.0
2769,1643547909920.jpg,1643547926508.jpg,1643547940202.jpg,1643547952287.jpg,1643547972568.jpg,5,0.6,0.2,0.0,0.0,0.4,0.4,0.0,0.4,0.2,0.0,0.2,0.0,0.6,0.0,0.6,0.4,0.0
2770,1643641983730.jpg,1643641997424.jpg,1643642011325.jpg,1643642023147.jpg,1643642039155.jpg,5,0.2,0.2,0.2,0.4,0.2,0.2,0.6,0.8,0.4,0.2,0.6,0.0,0.2,0.0,0.4,0.6,0.0
2771,1643642799351.jpg,1643642807708.jpg,1643642843599.jpg,1643642853547.jpg,1643642871697.jpg,5,0.2,0.2,0.0,0.0,0.4,0.2,0.2,0.2,0.4,0.0,0.2,0.2,0.4,0.0,0.6,0.2,0.0
2772,1643642338298.jpg,1643642349675.jpg,1643642385955.jpg,1643642394405.jpg,1643642404186.jpg,2,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0.4,0.6,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0
2773,1643641495894.jpg,1643641508458.jpg,1643641524734.jpg,1643641618648.jpg,1643641631196.jpg,1,0.0,0.0,0.0,0.0,0.2,0.2,0.2,1.0,0.4,0.0,0.4,0.2,1.0,0.0,0.8,0.6,0.0
2774,1643640856234.jpg,1643640877740.jpg,1643640890538.jpg,1643640907164.jpg,1643640954667.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6,0.0,0.6,0.0,0.2,0.0,1.0,0.6,0.0
2775,1643640169004.jpg,1643640180949.jpg,1643640205696.jpg,1643640237409.jpg,1643640329724.jpg,2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.6,0.2,0.0,0.6,0.6,0.6,0.0,0.8,0.6,0.0
2776,1643639368084.jpg,1643639382732.jpg,1643639393003.jpg,1643639414548.jpg,1643639431725.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.4,0.0,0.0,0.2,0.0,1.0,0.6,0.0
2777,1643639856371.jpg,1643639873046.jpg,1643639882472.jpg,1643639907262.jpg,1643639929139.jpg,1,0.2,0.2,0.0,0.0,0.2,0.2,1.0,0.4,1.0,0.0,0.2,0.0,0.4,0.0,0.8,0.2,0.0
2778,1643545985113.jpg,1643546006683.jpg,1643546039563.jpg,1643546071624.jpg,1643546111306.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0.8,0.6,0.0,0.0,0.2,1.0,0.6,0.0
2779,1643544583266.jpg,1643544597388.jpg,1643544615154.jpg,1643544626926.jpg,1643544657027.jpg,1,0.2,0.0,0.0,0.2,0.2,0.2,0.4,0.8,1.0,0.6,0.0,0.0,0.2,0.4,1.0,0.4,0.0
2780,1643544203963.jpg,1643544218525.jpg,1643544242817.jpg,1643544257763.jpg,1643544270929.jpg,5,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.8,1.0,0.2,0.0,0.0,0.6,0.0,0.8,0.4,0.0
2781,1643545363746.jpg,1643545402565.jpg,1643545516120.jpg,1643545609460.jpg,1643545631914.jpg,1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,1.0,0.0,0.0,0.2,0.2,0.0,0.6,0.8,0.2
2782,1643553569876.jpg,1643553595871.jpg,1643553611901.jpg,1643553679261.jpg,1643553705446.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.2,0.0,0.4,0.0,0.8,0.2,0.0
2783,1643549737078.jpg,1643549745417.jpg,1643549755726.jpg,1643549765708.jpg,1643549788419.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.6,0.2,0.4,0.6,0.0
2784,1643548618775.jpg,1643548641140.jpg,1643548651596.jpg,1643548663832.jpg,1643548674102.jpg,5,0.4,0.2,0.0,0.2,0.6,0.4,0.2,0.2,0.8,0.0,0.0,0.0,0.4,0.0,0.6,0.2,0.6
2785,1643550371466.jpg,1643550356053.jpg,1643550385119.jpg,1643550399708.jpg,1643550410030.jpg,1,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0.6,0.2,0.0
2786,1643550017236.jpg,1643550005839.jpg,1643550027203.jpg,1643550037314.jpg,1643550049648.jpg,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.6,0.2
2787,1643551059062.jpg,1643551069222.jpg,1643551078502.jpg,1643551093175.jpg,1643551104329.jpg,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.0,0.2,0.0,1.0,0.2,0.4,0.6,0.6
2788,1643550739315.jpg,1643550748659.jpg,1643550762271.jpg,1643550778166.jpg,1643550830475.jpg,3,0.2,0.2,0.2,0.2,0.4,0.0,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.4,0.2
